country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,product_definition,product_definition_label,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,product_count,total_net_growth_2024_usd,total_positive_expansion_2024_usd,positive_expansion_share,net_growth_share,least_traded_base_share_cutoff
Iceland,ISL,352,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),125518308.62658629,536612158.97409356,411093850.3475071,411093850.3475071,191,239327000.12295273,847866801.3755192,0.48485664219966806,1.717707781137566,0.1
Iceland,ISL,352,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,945549.236536504,20898672.274856657,19953123.038320158,19966975.992781024,28,39440965.593666285,700973117.8135233,0.028484652956538552,0.5058984418354193,0.1
Iceland,ISL,352,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),147454272.25277266,608994800.6150978,461540528.36232495,461540528.36232495,152,39440965.593666285,700973117.8135233,0.6584282858121051,11.702059556991234,0.1
Iceland,ISL,352,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,2233218.2551917606,51251171.36034614,49017953.105154365,49042261.15023568,76,184277817.35535258,788199431.1409695,0.06222062489850297,0.26600029134613895,0.1
Iceland,ISL,352,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),126539446.21203145,569250076.8752722,442710630.66324073,442710630.66324073,238,184277817.35535258,788199431.1409695,0.5616733699266803,2.4024086947456005,0.1
Iceland,ISL,352,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,13247317.747701947,81232602.79130988,67985285.04360795,68044481.10238847,35,152742009.397352,957861503.4074999,0.07103791191140556,0.4450987996808857,0.1
Iceland,ISL,352,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),168824600.9601757,759886632.0060877,591062031.045912,591062031.045912,194,152742009.397352,957861503.4074999,0.6170641882393915,3.869675627405743,0.1
Iceland,ISL,352,1990,1991,2000,2001,1990-1991,2000-2001,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3000216.5091467127,70273191.72214663,67272975.21299991,67436043.97657329,82,37624025.56619573,972041519.9184651,0.06937568261716827,1.7880323596591174,0.1
Iceland,ISL,352,1990,1991,2000,2001,1990-1991,2000-2001,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),131182384.51656465,619958167.4361589,488775782.91959417,488775782.91959417,237,37624025.56619573,972041519.9184651,0.502834264693336,12.991054932695649,0.1
Iceland,ISL,352,1991,1992,1996,1997,1991-1992,1996-1997,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,1555871.0611802707,86975426.58100514,85419555.5198249,85469237.4911886,46,281937913.69515115,1026509215.6079086,0.08326202647929751,0.30297292904063217,0.1
Iceland,ISL,352,1991,1992,1996,1997,1991-1992,1996-1997,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),234317152.96730354,839583163.0234412,605266010.0561377,605266010.0561377,197,281937913.69515115,1026509215.6079086,0.5896352422882958,2.1468060188265032,0.1
Iceland,ISL,352,1991,1992,2001,2002,1991-1992,2001-2002,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,2228010.5862061335,71899284.00369634,69671273.41749021,69726086.7860983,86,389563794.9279392,1166499600.2709057,0.05977377683619029,0.17884432363735928,0.1
Iceland,ISL,352,1991,1992,2001,2002,1991-1992,2001-2002,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),137800917.21972322,678158284.6597025,540357367.4399793,540357367.4399793,218,389563794.9279392,1166499600.2709057,0.463229792204376,1.3870831285539091,0.1
Iceland,ISL,352,1992,1993,1997,1998,1992-1993,1997-1998,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,2161893.8921200074,22096960.777963128,19935066.88584312,20122892.509124584,54,496323549.02362156,895208146.0233233,0.022478451071423017,0.04016546650881228,0.1
Iceland,ISL,352,1992,1993,1997,1998,1992-1993,1997-1998,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),232240396.44834292,449021002.86664903,216780606.4183061,216780606.4183061,228,496323549.02362156,895208146.0233233,0.24215665080940654,0.4367727601173904,0.1
Iceland,ISL,352,1992,1993,2002,2003,1992-1993,2002-2003,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3251558.7482104283,82010146.84010959,78758588.09189914,78821653.59487127,91,862020380.96561,1248353509.9768333,0.06314049102672369,0.09136511134884778,0.1
Iceland,ISL,352,1992,1993,2002,2003,1992-1993,2002-2003,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),156014674.49971572,561813094.9202825,405798420.42056686,405798420.42056686,241,862020380.96561,1248353509.9768333,0.3250669118782688,0.4707526984060439,0.1
Iceland,ISL,352,1993,1994,1998,1999,1993-1994,1998-1999,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,2253299.8566711294,34628779.418772995,32375479.562101867,32422775.487650994,69,554442046.8551869,772935534.390882,0.04194758041911221,0.05839290101776484,0.1
Iceland,ISL,352,1993,1994,1998,1999,1993-1994,1998-1999,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),174100338.38001937,349381384.86532575,175281046.48530638,175281046.48530638,241,554442046.8551869,772935534.390882,0.2267731766575307,0.31613952707862997,0.1
Iceland,ISL,352,1993,1994,2003,2004,1993-1994,2003-2004,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,14731065.90573949,115856522.73721921,101125456.83147974,111320932.58882679,102,1256917868.9933882,1511394383.387686,0.07365445697853436,0.08045510317429634,0.1
Iceland,ISL,352,1993,1994,2003,2004,1993-1994,2003-2004,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),92333212.31952374,549205093.5708807,456871881.25135684,456871881.25135684,254,1256917868.9933882,1511394383.387686,0.3022850198948802,0.3634858669144755,0.1
Iceland,ISL,352,1994,1995,1999,2000,1994-1995,1999-2000,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,2995628.63522689,50313599.026974075,47317970.391747184,47341075.148780584,72,144836851.7616862,628232927.7457093,0.0753559278063548,0.32669841836664554,0.1
Iceland,ISL,352,1994,1995,1999,2000,1994-1995,1999-2000,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),94840265.16577992,253990878.97043538,159150613.8046555,159150613.8046555,260,144836851.7616862,628232927.7457093,0.2533305829347982,1.0988267962805562,0.1
Iceland,ISL,352,1994,1995,2004,2005,1994-1995,2004-2005,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4038193.204130137,152807165.28232828,148768972.07819813,149023883.03683406,108,1363327624.6525414,1743708738.4304934,0.08546374732913822,0.10912195233784212,0.1
Iceland,ISL,352,1994,1995,2004,2005,1994-1995,2004-2005,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),158966718.48998883,726599016.3132186,567632297.8232297,567632297.8232297,271,1363327624.6525414,1743708738.4304934,0.32553160130065856,0.41635795208645965,0.1
Iceland,ISL,352,1995,1996,2000,2001,1995-1996,2000-2001,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4305807.048130349,49150823.62284681,44845016.574716456,45218357.930812806,69,-115117983.83115643,537894550.3150194,0.08406546953177078,-0.3895570012804485,0.1
Iceland,ISL,352,1995,1996,2000,2001,1995-1996,2000-2001,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),117690861.39945158,282358610.7592057,164667749.3597541,164667749.3597541,257,-115117983.83115643,537894550.3150194,0.30613388676891407,-1.4304259324179296,0.1
Iceland,ISL,352,1995,1996,2005,2006,1995-1996,2005-2006,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4375513.035112003,156345370.97029778,151969857.9351858,152241357.0557488,101,1463722971.1469347,1971973186.1083705,0.07720254926802149,0.10382419414795835,0.1
Iceland,ISL,352,1995,1996,2005,2006,1995-1996,2005-2006,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),117243798.79279476,617771274.1752651,500527475.38247025,500527475.38247025,278,1463722971.1469347,1971973186.1083705,0.25382062946314504,0.34195505928985326,0.1
Iceland,ISL,352,1996,1997,2001,2002,1996-1997,2001-2002,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3759291.7498915647,80684882.0086306,76925590.25873902,77261574.2984847,67,107625881.23278803,716039483.683418,0.10790127647855281,0.7147499223941666,0.1
Iceland,ISL,352,1996,1997,2001,2002,1996-1997,2001-2002,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),112336507.13467385,333696253.2389236,221359746.10424975,221359746.10424975,254,107625881.23278803,716039483.683418,0.3091446088496977,2.056751996533831,0.1
Iceland,ISL,352,1996,1997,2006,2007,1996-1997,2006-2007,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4138280.228756676,221504100.5224139,217365820.29365727,217507416.85362446,102,2536680075.4806323,3048599091.011915,0.07134667772318586,0.08568909512661833,0.1
Iceland,ISL,352,1996,1997,2006,2007,1996-1997,2006-2007,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),121603656.67015898,694595232.533744,572991575.863585,572991575.863585,321,2536680075.4806323,3048599091.011915,0.18795241970415766,0.22588247584000856,0.1
Iceland,ISL,352,1997,1998,2002,2003,1997-1998,2002-2003,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3962713.496617126,98105882.89934367,94143169.40272652,94538830.3541935,69,365696831.94198835,735172980.4872819,0.12859399469704663,0.2574350149625052,0.1
Iceland,ISL,352,1997,1998,2002,2003,1997-1998,2002-2003,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),141710378.32491967,411100793.00878215,269390414.6838625,269390414.6838625,298,365696831.94198835,735172980.4872819,0.36643133226320035,0.7366495718688555,0.1
Iceland,ISL,352,1997,1998,2007,2008,1997-1998,2007-2008,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5997750.739262393,290354706.6345397,284356955.8952772,284597151.4094632,110,3766140085.672657,4158671741.9730277,0.06843462746459518,0.07550355255691164,0.1
Iceland,ISL,352,1997,1998,2007,2008,1997-1998,2007-2008,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),185648114.56471342,923575458.145185,737927343.5804716,737927343.5804716,370,3766140085.672657,4158671741.9730277,0.17744303695159447,0.19593730631203354,0.1
Iceland,ISL,352,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,6273536.401658746,111878330.76972625,105604794.36806752,106510770.20310523,67,702475822.1382012,904316328.1986619,0.11778043465749159,0.15033228338966434,0.1
Iceland,ISL,352,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),172113299.14420927,545794814.6868441,373681515.54263484,373681515.54263484,315,702475822.1382012,904316328.1986619,0.41321991419416654,0.5319492910164797,0.1
Iceland,ISL,352,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,7064408.545003556,223798610.79127985,216734202.24627632,217095313.2104803,90,3114920268.7066326,3557308640.259556,0.061027966691875275,0.06957937396460809,0.1
Iceland,ISL,352,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),202263857.90276963,1199532056.0787747,997268198.1760051,997268198.1760051,384,3114920268.7066326,3557308640.259556,0.2803434559738512,0.32015849914196604,0.1
Iceland,ISL,352,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,30718070.225527216,76464542.68153948,45746472.456012264,62199945.118482366,70,1218490772.8908553,1366626918.8004284,0.045513478669861884,0.03754355262574478,0.1
Iceland,ISL,352,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),197313916.8142679,689903808.3294197,492589891.5151518,492589891.5151518,322,1218490772.8908553,1366626918.8004284,0.3604421109658281,0.40426230749904485,0.1
Iceland,ISL,352,1999,2000,2009,2010,1999-2000,2009-2010,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,11281384.422247438,241280561.74630433,229999177.32405683,232299488.10665968,92,2638227257.317205,3006729850.794488,0.07725984695474974,0.08717944092425965,0.1
Iceland,ISL,352,1999,2000,2009,2010,1999-2000,2009-2010,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),185891657.02217948,914603892.3438859,728712235.3217065,728712235.3217065,381,2638227257.317205,3006729850.794488,0.2423603953408565,0.2762128369724786,0.1
Iceland,ISL,352,2000,2001,2005,2006,2000-2001,2005-2006,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3923750.090097835,285404959.0460537,281481208.95595586,281726604.7839934,59,1578840954.9780912,1733619223.346467,0.16250777621176032,0.17828344778392313,0.1
Iceland,ISL,352,2000,2001,2005,2006,2000-2001,2005-2006,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),148829950.28724536,661553919.2103684,512723968.923123,512723968.923123,340,1578840954.9780912,1733619223.346467,0.29575350920105375,0.32474706670516906,0.1
Iceland,ISL,352,2000,2001,2010,2011,2000-2001,2010-2011,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5273557.567363891,407940486.24919957,402666928.68183565,403060665.6638577,99,3492664993.2416396,3765622867.098219,0.10703691789891201,0.11528930758060173,0.1
Iceland,ISL,352,2000,2001,2010,2011,2000-2001,2010-2011,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),145470151.61676604,740376673.8939676,594906522.2772017,594906522.2772017,373,3492664993.2416396,3765622867.098219,0.15798356427966867,0.17033025595880363,0.1
Iceland,ISL,352,2001,2002,2006,2007,2001-2002,2006-2007,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3630829.499538299,691481240.766253,687850411.2667147,687850411.2667147,69,2429054194.2478447,2644419745.3114023,0.26011392952510065,0.2831762308537983,0.1
Iceland,ISL,352,2001,2002,2006,2007,2001-2002,2006-2007,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),187657055.6336745,1216531291.8253236,1028874236.1916492,1028874236.1916492,378,2429054194.2478447,2644419745.3114023,0.38907372326797185,0.423569897546168,0.1
Iceland,ISL,352,2001,2002,2011,2012,2001-2002,2011-2012,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3828290.6857966054,395284404.3596954,391456113.6738987,391534924.18750185,93,3462461405.9584265,3733292412.5734644,0.1048765756651796,0.11305717747503433,0.1
Iceland,ISL,352,2001,2002,2011,2012,2001-2002,2011-2012,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),197872622.6927648,796224186.9612808,598351564.2685161,598351564.2685161,394,3462461405.9584265,3733292412.5734644,0.16027449718465941,0.17281104223684174,0.1
Iceland,ISL,352,2002,2003,2007,2008,2002-2003,2007-2008,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5143182.481240002,822724770.0730352,817581587.5917951,817581587.5917951,77,3400443253.730669,3737146690.99172,0.21877160710938934,0.24043382776489977,0.1
Iceland,ISL,352,2002,2003,2007,2008,2002-2003,2007-2008,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),233138943.97104764,1505546051.9665284,1272407107.995481,1272407107.995481,404,3400443253.730669,3737146690.99172,0.3404755588167251,0.3741886022063468,0.1
Iceland,ISL,352,2002,2003,2012,2013,2002-2003,2012-2013,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5135560.522617343,346886774.569572,341751214.04695463,342205395.82653695,85,2881369023.994062,3192585926.3831105,0.10718752876738463,0.11860723538050326,0.1
Iceland,ISL,352,2002,2003,2012,2013,2002-2003,2012-2013,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),187460197.4120636,767279859.9752823,579819662.5632187,579819662.5632187,368,2881369023.994062,3192585926.3831105,0.18161442665384986,0.2012306156326659,0.1
Iceland,ISL,352,2003,2004,2008,2009,2003-2004,2008-2009,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5449500.954775868,496432739.73538154,490983238.7806056,491029737.30698746,61,2412444446.568432,2875837397.6809545,0.17074321994106786,0.20352105495278947,0.1
Iceland,ISL,352,2003,2004,2008,2009,2003-2004,2008-2009,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),272152012.49102056,823285107.8049862,551133095.3139656,551133095.3139656,367,2412444446.568432,2875837397.6809545,0.19164264841899392,0.22845421211581546,0.1
Iceland,ISL,352,2003,2004,2013,2014,2003-2004,2013-2014,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5433607.5916361585,534404106.72099084,528970499.1293547,530156341.7517579,76,2345467837.581591,2818903584.494159,0.1880718250414699,0.22552877965479823,0.1
Iceland,ISL,352,2003,2004,2013,2014,2003-2004,2013-2014,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),217177681.74145943,1069318548.8009641,852140867.0595049,852140867.0595049,356,2345467837.581591,2818903584.494159,0.3022951447317479,0.3633138145855567,0.1
Iceland,ISL,352,2004,2005,2009,2010,2004-2005,2009-2010,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,96558920.48849793,286783032.75502473,190224112.2665268,190281209.55193672,65,1419736484.4263494,2070413356.332062,0.09190493722907503,0.1339855067142179,0.1
Iceland,ISL,352,2004,2005,2009,2010,2004-2005,2009-2010,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),223497557.07757378,617174071.9015976,393676514.82402384,393676514.82402384,340,1419736484.4263494,2070413356.332062,0.1901439215604076,0.2772884398917807,0.1
Iceland,ISL,352,2004,2005,2014,2015,2004-2005,2014-2015,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4100794.781619778,532729374.2625843,528628579.4809646,528902001.19894964,78,1661203472.9042273,2329526633.1748323,0.2270426934239971,0.31822024700970597,0.1
Iceland,ISL,352,2004,2005,2014,2015,2004-2005,2014-2015,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),203664064.99311692,1117552527.4879508,913888462.4948337,913888462.4948337,338,1661203472.9042273,2329526633.1748323,0.3923065096059135,0.5501363784757279,0.1
Iceland,ISL,352,2005,2006,2010,2011,2005-2006,2010-2011,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3578842.3508050214,157875864.5816811,154297022.2308761,154421542.79204303,71,1913824038.2635484,2487699832.9773207,0.062074025469233865,0.08062236608276324,0.1
Iceland,ISL,352,2005,2006,2010,2011,2005-2006,2010-2011,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),217736469.20310384,648200674.3549317,430464205.1518278,430464205.1518278,340,1913824038.2635484,2487699832.9773207,0.17303703583749533,0.22492360663543381,0.1
Iceland,ISL,352,2005,2006,2015,2016,2005-2006,2015-2016,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4114413.0628137467,459232888.61472195,455118475.55190814,455880609.0566028,77,937840685.5294892,1696337058.1723557,0.26874411948989163,0.48528335630369446,0.1
Iceland,ISL,352,2005,2006,2015,2016,2005-2006,2015-2016,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),172625212.7105115,730666373.3986828,558041160.6881714,558041160.6881714,335,937840685.5294892,1696337058.1723557,0.3289683250151998,0.595027672928383,0.1
Iceland,ISL,352,2006,2007,2011,2012,2006-2007,2011-2012,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4106670.2478821226,142465226.46650615,138358556.218624,139113455.80963817,55,1033407211.7105813,2014889515.5475342,0.06904272156671326,0.13388580479286713,0.1
Iceland,ISL,352,2006,2007,2011,2012,2006-2007,2011-2012,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),215727597.44870928,643447940.4623187,427720343.0136094,427720343.0136094,303,1033407211.7105813,2014889515.5475342,0.2122797998169041,0.41389332120646927,0.1
Iceland,ISL,352,2006,2007,2016,2017,2006-2007,2016-2017,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3784637.930110876,442440996.63781893,438656358.707708,438747188.6761819,72,-96812953.86231449,1286459511.217381,0.3410501339921643,-4.530967615465556,0.1
Iceland,ISL,352,2006,2007,2016,2017,2006-2007,2016-2017,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),191195028.23643503,989534465.5702322,798339437.3337971,798339437.3337971,307,-96812953.86231449,1286459511.217381,0.620570978233373,-8.246204722450468,0.1
Iceland,ISL,352,2007,2008,2012,2013,2007-2008,2012-2013,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,10933763.743622743,270833683.98843575,259899920.24481302,267319061.21692356,45,-519074229.73660636,932290621.4656969,0.28673361617288284,-0.5006989470016532,0.1
Iceland,ISL,352,2007,2008,2012,2013,2007-2008,2012-2013,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),331012111.86590296,787408402.4940434,456396290.62814045,456396290.62814045,292,-519074229.73660636,932290621.4656969,0.4895429387787028,-0.8792505281175863,0.1
Iceland,ISL,352,2007,2008,2017,2018,2007-2008,2017-2018,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,12361250.50907755,621513992.7433267,609152742.2342491,616632572.659395,64,-749582874.8492177,1039324717.3885136,0.593301171753899,-0.8126556284477326,0.1
Iceland,ISL,352,2007,2008,2017,2018,2007-2008,2017-2018,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),289492961.34361464,1185154687.504212,895661726.160597,895661726.160597,317,-749582874.8492177,1039324717.3885136,0.8617727560748337,-1.194880187652051,0.1
Iceland,ISL,352,2008,2009,2013,2014,2008-2009,2013-2014,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,6447091.9001934035,277172160.53999513,270725068.63980174,270895999.4796387,46,-66976608.986840904,1268204228.0152183,0.21360597409740537,-4.0420838369555545,0.1
Iceland,ISL,352,2008,2009,2013,2014,2008-2009,2013-2014,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),308550863.36289215,1040485864.806576,731935001.4436839,731935001.4436839,349,-66976608.986840904,1268204228.0152183,0.5771428491365199,-10.92821826180375,0.1
Iceland,ISL,352,2008,2009,2018,2019,2008-2009,2018-2019,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,6765368.28570134,389470631.14141864,382705262.8557173,382962821.8641856,69,-99530457.74710548,1441182538.4285073,0.2657281861614667,-3.845107030735494,0.1
Iceland,ISL,352,2008,2009,2018,2019,2008-2009,2018-2019,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),271879290.9703696,1216729819.6155362,944850528.6451666,944850528.6451666,354,-99530457.74710548,1441182538.4285073,0.6556078105660713,-9.493079304888905,0.1
